sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,total_qty,shelf_location,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,updated_time,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
1-NAS-8-62002-BLK-L,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Unisex Socks | Yr 3-13,,,1,1,Taxable Goods,Not Visible Individually,38,,,,unisex-socks-yr-3-13,Unisex Socks | Yr 3-13,Unisex Socks | Yr 3-13,Unisex Socks | Yr 3-13 ,/p/l/plain-socks_1_2.jpg,,/p/l/plain-socks_1_2.jpg,,/p/l/plain-socks_1_2.jpg,,,,"7/29/19, 10:25 AM","9/16/19, 12:10 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=BLK,size=L,webpos_visible=No",113,113,,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,2,2019-11-18 13:04:18,,,,,,,/p/l/plain-socks_1_2.jpg,,,,,,,,,,,,
1-NAS-8-62002-BLK,,Default,configurable,"Root Catalog Migrated/Schools & Clubs,Root Catalog Migrated/Schools & Clubs/nas dubai/nas_boys,Root Catalog Migrated/Schools & Clubs/nas dubai/nas_girls",base_migrated,Unisex Socks | Yr 3-13,"Sizes: Small (12-2), Medium (3-6.5), Large (7-11)<br>
<br>
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>For the first wash we always advise socks should be washed separately from other garments</li>
","<p> <strong><h3>Compulsory - Socks for Football and Rugby </strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Unisex_socks.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p><br>
<br></p>Color : Black 02 | Fabric: 75% Nylon 25% Cotton",1,1,Taxable Goods,Catalog,,,,,nas-unisex-socks-yr-3-13,Unisex Socks | Yr 3-13,Unisex Socks | Yr 3-13,Unisex Socks | Yr 3-13 ,/p/l/plain-socks.jpg,,/p/l/plain-socks.jpg,,/p/l/plain-socks.jpg,,no_selection,,"7/29/19, 10:26 AM","9/16/19, 12:10 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=BLK,webpos_visible=No",2,2,,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,0,2,2019-10-14 12:24:07,,,,,,,/p/l/plain-socks.jpg,,,,,,,,,,"sku=1-NAS-8-62002-BLK-S,size=S,size=S|sku=1-NAS-8-62002-BLK-M,size=M,size=M|sku=1-NAS-8-62002-BLK-L,size=L,size=L",size=Size,
1-NAS1-NAS-SWI-CAP-BES-BLK-JNR,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Unisex Swim Hat | Yr 3-12,"<p> <strong>Features & Benefits</strong> </font></p>
<li>Great for swimming lessons or swimming club training sessions
<li>Hydrodynamic - cap helps create a smooth profile in the water and reduce drag
<li>Silicone construction is durable and won't snag or pull hair
<li>Comfortable and easy to fit
<li>Protect hair against chlorine
","<p> <strong><h3>Compulsory if selected to represent the school in swimming </strong></h3> </font></p>
Unisex <br>


<br>Size Guide<br>
<strong><font color=""red"">JNR:</strong> </font>
<li>Width 20.8cm
<li>Height 17.5cm
<li>Opening 17cm</br>
<strong><font color=""red"">SNR:</strong> </font>
<li>Width 21.8cm
<li>Height 18.5cm
<li>Opening 18cm
<br>
Color : Black 02 Blue 311c | Fabric : Silicone",1,1,Taxable Goods,Not Visible Individually,35,,,,unisex-swim-hat-yr-3-12,Unisex Swim Hat | Yr 3-12,Unisex Swim Hat | Yr 3-12,"Unisex Swim Hat | Yr 3-12  Features & Benefits 
Great for swimming lessons or swimming club training sessions
Hydrodynamic - cap helps create a smooth profile in the water and reduce drag
Silicone construction is durable and won't snag or pull hair
Co",/s/w/swim-hat_1_2.png,,/s/w/swim-hat_1_2.png,,/s/w/swim-hat_1_2.png,,/s/w/swim-hat_1_2.png,,"7/29/19, 10:47 AM","10/9/19, 12:07 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=BLK,size=JNR,webpos_visible=No",50,50,,4,0,0,0,0,1,1,10000,1,1,,1,1,1,1,0,1,0,0,2,2019-11-24 13:08:41,,,,,,,/s/w/swim-hat_1_2.png,,,,,,,,,,,,
1-NAS1-NAS-SWI-CAP-BES-BLK-SNR,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Unisex Swim Hat | Yr 3-12,"<p> <strong>Features & Benefits</strong> </font></p>
<li>Great for swimming lessons or swimming club training sessions
<li>Hydrodynamic - cap helps create a smooth profile in the water and reduce drag
<li>Silicone construction is durable and won't snag or pull hair
<li>Comfortable and easy to fit
<li>Protect hair against chlorine
","<p> <strong><h3>Compulsory if selected to represent the school in swimming </strong></h3> </font></p>
Unisex <br>


<br>Size Guide<br>
<strong><font color=""red"">JNR:</strong> </font>
<li>Width 20.8cm
<li>Height 17.5cm
<li>Opening 17cm</br>
<strong><font color=""red"">SNR:</strong> </font>
<li>Width 21.8cm
<li>Height 18.5cm
<li>Opening 18cm
<br>
Color : Black 02 Blue 311c | Fabric : Silicone",1,1,Taxable Goods,Not Visible Individually,35,,,,unisex-swim-hat-yr-3-12,Unisex Swim Hat | Yr 3-12,Unisex Swim Hat | Yr 3-12,"Unisex Swim Hat | Yr 3-12  Features & Benefits 
Great for swimming lessons or swimming club training sessions
Hydrodynamic - cap helps create a smooth profile in the water and reduce drag
Silicone construction is durable and won't snag or pull hair
Co",/s/w/swim-hat_1_1_1.png,,/s/w/swim-hat_1_1_1.png,,/s/w/swim-hat_1_1_1.png,,/s/w/swim-hat_1_1_1.png,,"7/29/19, 10:48 AM","10/9/19, 12:07 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=BLK,size=SNR,webpos_visible=No",116,116,,0,1,0,0,0,1,1,10000,1,1,,1,1,1,1,0,1,0,0,2,2019-11-25 08:21:13,,,,,,,/s/w/swim-hat_1_1_1.png,,,,,,,,,,,,
1-NAS-SWI-CAP-BES-BLK,,Default,configurable,"Root Catalog Migrated/Schools & Clubs,Root Catalog Migrated/Schools & Clubs/nas dubai/nas_boys,Root Catalog Migrated/Schools & Clubs/nas dubai/nas_girls",base_migrated,Unisex Swim Hat | Yr 3-12,"<p> <strong>Features & Benefits</strong> </font></p>
<li>Great for swimming lessons or swimming club training sessions
<li>Hydrodynamic - cap helps create a smooth profile in the water and reduce drag
<li>Silicone construction is durable and won't snag or pull hair
<li>Comfortable and easy to fit
<li>Protect hair against chlorine
","<p> <strong><h3>Compulsory if selected to represent the school in swimming </strong></h3> </font></p>
Unisex <br>


<br>Size Guide<br>
<strong><font color=""red"">JNR:</strong> </font>
<li>Width 20.8cm
<li>Height 17.5cm
<li>Opening 17cm</br>
<strong><font color=""red"">SNR:</strong> </font>
<li>Width 21.8cm
<li>Height 18.5cm
<li>Opening 18cm
<br>
Color : Black 02 Blue 311c | Fabric : Silicone",1,1,Taxable Goods,Catalog,,,,,nas-unisex-swim-hat-yr-3-12,Unisex Swim Hat | Yr 3-12,Unisex Swim Hat | Yr 3-12,"Unisex Swim Hat | Yr 3-12  Features & Benefits 
Great for swimming lessons or swimming club training sessions
Hydrodynamic - cap helps create a smooth profile in the water and reduce drag
Silicone construction is durable and won't snag or pull hair
Co",/s/w/swim-hat_3.png,,/s/w/swim-hat_3.png,,/s/w/swim-hat_3.png,,no_selection,,"7/29/19, 10:48 AM","10/9/19, 12:04 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=BLK,webpos_visible=No",2,2,,0,1,0,0,0,1,1,10000,1,1,,1,1,1,1,0,1,0,0,2,2019-11-27 05:47:09,,,,,,,/s/w/swim-hat_3.png,,,,,,,,,,"sku=1-NAS1-NAS-SWI-CAP-BES-BLK-JNR,size=JNR,size=JNR|sku=1-NAS1-NAS-SWI-CAP-BES-BLK-SNR,size=SNR,size=SNR",size=Size,
1-NAS-TEE-SUB-BESG-BLK,,Default,configurable,"Root Catalog Migrated/Schools & Clubs,Root Catalog Migrated/Schools & Clubs/nas dubai/nas_girls",base_migrated,Girls Football Shirt | Yr 3-13,"<p>It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system</P>
<img src=""
{{media url='wysiwyg/sizeguide/polyesterdrill.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>","<p> <strong><font color=""black""><h3> Compulsory if selected to represent the school playing football.</strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Female.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Black 02 Blue 311c | Fabric: Smooth Interlock | 140 gm 100% Polyester",1,1,Taxable Goods,Catalog,,,,,nas-girls-football-shirt-yr-3-13,Girls Football Shirt | Yr 3-13,Girls Football Shirt | Yr 3-13,Girls Football Shirt | Yr 3-13 ,/g/i/girls-football-top-front_1.png,,/g/i/girls-football-top-front_1.png,,/g/i/girls-football-top-front_1.png,,,,"7/29/19, 12:34 PM","9/16/19, 12:10 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=BLK,product_brand=Samurai Sportswear,webpos_visible=No",0,0,,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,2,2019-08-05 12:22:38,,,,,,,"/g/i/girls-football-top-front_1.png,/g/i/girls-football-top-back_1.png",",",,,,,,,,,"sku=1-NAS-TEE-SUB-BESG-BLK-XSG,size=XSG,size=XSG|sku=1-NAS-TEE-SUB-BESG-BLK-6,size=6,size=6|sku=1-NAS-TEE-SUB-BESG-BLK-8,size=8,size=8|sku=1-NAS-TEE-SUB-BESG-BLK-10,size=10,size=10|sku=1-NAS-TEE-SUB-BESG-BLK-12,size=12,size=12|sku=1-NAS-TEE-SUB-BESG-BLK-14,size=14,size=14|sku=1-NAS-TEE-SUB-BESG-BLK-16,size=16,size=16|sku=1-NAS-TEE-SUB-BESG-BLK-18,size=18,size=18",size=Size,
1-NAS-TEE-SUB-BESG-BLK-XSG,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Girls Football Shirt | Yr 3-13,"<p>It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system</P>
<img src=""
{{media url='wysiwyg/sizeguide/polyesterdrill.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>","<p> <strong><font color=""black""><h3> Compulsory if selected to represent the school playing football.</strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Female.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Black 02 Blue 311c | Fabric: Smooth Interlock | 140 gm 100% Polyester",1,1,Taxable Goods,Not Visible Individually,142,,,,girls-football-shirt-yr-3-13,Girls Football Shirt | Yr 3-13,Girls Football Shirt | Yr 3-13,Girls Football Shirt | Yr 3-13 ,/g/i/girls-football-top-front_1_9.png,,/g/i/girls-football-top-front_1_9.png,,/g/i/girls-football-top-front_1_9.png,,,,"7/29/19, 12:35 PM","9/16/19, 12:10 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=BLK,product_brand=Samurai Sportswear,size=XSG,webpos_visible=No",8,8,,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,2,2019-10-31 06:56:33,,,,,,,"/g/i/girls-football-top-front_1_9.png,/g/i/girls-football-top-back_1_9.png",",",,,,,,,,,,,
1-NAS-TEE-SUB-BESG-BLK-6,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Girls Football Shirt | Yr 3-13,"<p>It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system</P>
<img src=""
{{media url='wysiwyg/sizeguide/polyesterdrill.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>","<p> <strong><font color=""black""><h3> Compulsory if selected to represent the school playing football.</strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Female.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Black 02 Blue 311c | Fabric: Smooth Interlock | 140 gm 100% Polyester",1,1,Taxable Goods,Not Visible Individually,147,,,,girls-football-shirt-yr-3-13,Girls Football Shirt | Yr 3-13,Girls Football Shirt | Yr 3-13,Girls Football Shirt | Yr 3-13 ,/g/i/girls-football-top-front_1_1_1.png,,/g/i/girls-football-top-front_1_1_1.png,,/g/i/girls-football-top-front_1_1_1.png,,,,"7/29/19, 12:36 PM","9/29/19, 4:45 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=BLK,size=6,webpos_visible=No",14,14,,1,0,0,0,0,1,1,10000,1,1,,1,1,1,1,0,1,0,0,2,2019-10-31 06:56:33,,,,,,,"/g/i/girls-football-top-front_1_1_1.png,/g/i/girls-football-top-back_1_1_1.png",",",,,,,,,,,,,
1-NAS-TEE-SUB-BESG-BLK-8,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Girls Football Shirt | Yr 3-13,"<p>It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system</P>
<img src=""
{{media url='wysiwyg/sizeguide/polyesterdrill.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>","<p> <strong><font color=""black""><h3> Compulsory if selected to represent the school playing football.</strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Female.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Black 02 Blue 311c | Fabric: Smooth Interlock | 140 gm 100% Polyester",1,1,Taxable Goods,Not Visible Individually,147,,,,girls-football-shirt-yr-3-13,Girls Football Shirt | Yr 3-13,Girls Football Shirt | Yr 3-13,Girls Football Shirt | Yr 3-13 ,/g/i/girls-football-top-front_1_2_1.png,,/g/i/girls-football-top-front_1_2_1.png,,/g/i/girls-football-top-front_1_2_1.png,,,,"7/29/19, 12:36 PM","10/6/19, 3:21 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=BLK,size=8,webpos_visible=No",12,12,,0,1,0,0,0,1,1,10000,1,1,,1,1,1,1,0,1,0,0,2,2019-10-31 06:56:33,,,,,,,"/g/i/girls-football-top-front_1_2_1.png,/g/i/girls-football-top-back_1_2_1.png",",",,,,,,,,,,,
1-NAS-TEE-SUB-BESG-BLK-10,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Girls Football Shirt | Yr 3-13,"<p>It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system</P>
<img src=""
{{media url='wysiwyg/sizeguide/polyesterdrill.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>","<p> <strong><font color=""black""><h3> Compulsory if selected to represent the school playing football.</strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Female.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Black 02 Blue 311c | Fabric: Smooth Interlock | 140 gm 100% Polyester",1,1,Taxable Goods,Not Visible Individually,147,,,,girls-football-shirt-yr-3-13,Girls Football Shirt | Yr 3-13,Girls Football Shirt | Yr 3-13,Girls Football Shirt | Yr 3-13 ,/g/i/girls-football-top-front_1_3_1.png,,/g/i/girls-football-top-front_1_3_1.png,,/g/i/girls-football-top-front_1_3_1.png,,,,"7/29/19, 12:37 PM","10/2/19, 10:25 AM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=BLK,size=10,webpos_visible=No",12,12,,2,0,0,0,0,1,1,10000,1,1,,1,1,1,1,0,1,0,0,2,2019-10-31 06:56:33,,,,,,,"/g/i/girls-football-top-front_1_3_1.png,/g/i/girls-football-top-back_1_3_1.png",",",,,,,,,,,,,
1-NAS-TEE-SUB-BESG-BLK-12,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Girls Football Shirt | Yr 3-13,"<p>It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system</P>
<img src=""
{{media url='wysiwyg/sizeguide/polyesterdrill.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>","<p> <strong><font color=""black""><h3> Compulsory if selected to represent the school playing football.</strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Female.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Black 02 Blue 311c | Fabric: Smooth Interlock | 140 gm 100% Polyester",1,1,Taxable Goods,Not Visible Individually,147,,,,girls-football-shirt-yr-3-13,Girls Football Shirt | Yr 3-13,Girls Football Shirt | Yr 3-13,Girls Football Shirt | Yr 3-13 ,/g/i/girls-football-top-front_1_4_1.png,,/g/i/girls-football-top-front_1_4_1.png,,/g/i/girls-football-top-front_1_4_1.png,,,,"7/29/19, 12:37 PM","9/16/19, 12:10 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=BLK,product_brand=Samurai Sportswear,size=12,webpos_visible=No",9,9,,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,2,2019-11-07 12:00:54,,,,,,,"/g/i/girls-football-top-front_1_4_1.png,/g/i/girls-football-top-back_1_4_1.png",",",,,,,,,,,,,
1-NAS-TEE-SUB-BESG-BLK-14,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Girls Football Shirt | Yr 3-13,"<p>It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system</P>
<img src=""
{{media url='wysiwyg/sizeguide/polyesterdrill.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>","<p> <strong><font color=""black""><h3> Compulsory if selected to represent the school playing football.</strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Female.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Black 02 Blue 311c | Fabric: Smooth Interlock | 140 gm 100% Polyester",1,1,Taxable Goods,Not Visible Individually,147,,,,girls-football-shirt-yr-3-13,Girls Football Shirt | Yr 3-13,Girls Football Shirt | Yr 3-13,Girls Football Shirt | Yr 3-13 ,/g/i/girls-football-top-front_1_5_1.png,,/g/i/girls-football-top-front_1_5_1.png,,/g/i/girls-football-top-front_1_5_1.png,,,,"7/29/19, 12:38 PM","9/16/19, 12:10 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=BLK,product_brand=Samurai Sportswear,size=14,webpos_visible=No",10,10,,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,2,2019-09-16 08:07:07,,,,,,,"/g/i/girls-football-top-front_1_5_1.png,/g/i/girls-football-top-back_1_5_1.png",",",,,,,,,,,,,
1-NAS-TEE-SUB-BESG-BLK-16,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Girls Football Shirt | Yr 3-13,"<p>It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system</P>
<img src=""
{{media url='wysiwyg/sizeguide/polyesterdrill.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>","<p> <strong><font color=""black""><h3> Compulsory if selected to represent the school playing football.</strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Female.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Black 02 Blue 311c | Fabric: Smooth Interlock | 140 gm 100% Polyester",1,1,Taxable Goods,Not Visible Individually,147,,,,girls-football-shirt-yr-3-13,Girls Football Shirt | Yr 3-13,Girls Football Shirt | Yr 3-13,Girls Football Shirt | Yr 3-13 ,/g/i/girls-football-top-front_1_6_1.png,,/g/i/girls-football-top-front_1_6_1.png,,/g/i/girls-football-top-front_1_6_1.png,,,,"7/29/19, 12:38 PM","9/16/19, 12:10 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=BLK,product_brand=Samurai Sportswear,size=16,webpos_visible=No",6,6,,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,2,2019-10-06 10:46:58,,,,,,,"/g/i/girls-football-top-front_1_6_1.png,/g/i/girls-football-top-back_1_6_1.png",",",,,,,,,,,,,
1-NAS-TEE-SUB-BESG-BLK-18,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Girls Football Shirt | Yr 3-13,"<p>It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system</P>
<img src=""
{{media url='wysiwyg/sizeguide/polyesterdrill.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>","<p> <strong><font color=""black""><h3> Compulsory if selected to represent the school playing football.</strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Female.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>



Color : Black 02 Blue 311c | Fabric: Smooth Interlock | 140 gm 100% Polyester",1,1,Taxable Goods,Not Visible Individually,147,,,,girls-football-shirt-yr-3-13,Girls Football Shirt | Yr 3-13,Girls Football Shirt | Yr 3-13,Girls Football Shirt | Yr 3-13 ,/g/i/girls-football-top-front_1_7_1.png,,/g/i/girls-football-top-front_1_7_1.png,,/g/i/girls-football-top-front_1_7_1.png,,,,"7/29/19, 12:39 PM","9/16/19, 12:10 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=BLK,product_brand=Samurai Sportswear,size=18,webpos_visible=No",2,2,,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,2,2019-10-31 06:56:33,,,,,,,"/g/i/girls-football-top-front_1_7_1.png,/g/i/girls-football-top-back_1_7_1.png",",",,,,,,,,,,,
